Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Shelby	3	0	0	0	2.5911e-4	0	15	6	3.75	0.00129555	5.1822e-4	3.238875e-4	2	0	100	0
Union	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Story	2	0	0	0	2.039e-5	0	10	4	2.5	1.0195e-4	4.078e-5	2.54875e-5	0	0	100	0
Montgomery	1	0	0	0	9.9970000000000007e-005	0	5	2	1.25	4.9985e-4	0.00019994000000000001	1.249625e-4	0	0	100	0
Bremer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Wayne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Worth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Allamakee	7	1	0	0	5.0607e-4	7.23e-5	333.333333333	153.846153846	100	0.0241	0.0111230769231	0.00723	0	0	100	0
Fremont	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Keokuk	1	0	0	0	9.78e-5	0	5	2	1.25	4.89e-4	1.956e-4	1.2225e-4	0	0	100	0
Black Hawk	6	0	0	0	4.531e-5	0	30	12	7.5	2.2655e-4	9.062e-5	5.66375e-5	0	0	100	0
Adair	1	0	0	0	1.4158e-4	0	5	2	1.25	7.079e-4	2.8316e-4	1.76975e-4	0	0	100	0
Hancock	3	0	0	0	2.8006e-4	0	15	6	3.75	0.0014003	5.6012e-4	3.50075e-4	0	0	100	0
Chickasaw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Henry	3	0	0	0	1.495e-4	0	15	6	3.75	7.475e-4	2.99e-4	1.86875e-4	0	0	-100	0
Webster	1	0	0	0	2.757e-5	0	5	2	1.25	1.3785e-4	5.514e-5	3.44625e-5	0	0	100	0
Humboldt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Sac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Buchanan	2	0	0	0	9.434e-5	0	10	4	2.5	4.717e-4	1.8868e-4	1.17925e-4	0	0	100	0
Washington	18	1	0	0	8.1297e-4	4.517e-5	333.333333333	153.846153846	100	0.0150566666667	0.00694923076923	0.004517	5	1	150	0
Marion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Mahaska	2	0	0	0	9.091e-5	0	10	4	2.5	4.5455e-4	1.8182e-4	1.136375e-4	0	0	100	0
Palo Alto	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Polk	61	0	0	0	1.252e-4	0	305	122	76.25	6.26e-4	2.504e-4	1.565e-4	11	0	10	0
