Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Shelby	1	0	0	0	8.637e-5	0	5	2	1.25	4.3185e-4	1.7274e-4	1.079625e-4	0	0	-100	0
Union	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Story	2	0	0	0	2.039e-5	0	10	4	2.5	1.0195e-4	4.078e-5	2.54875e-5	0	0	100	0
Montgomery	1	0	0	0	9.9970000000000007e-005	0	5	2	1.25	4.9985e-4	0.00019994000000000001	1.249625e-4	0	0	100	0
Bremer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Wayne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Worth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Allamakee	7	1	0	0	5.0607e-4	7.23e-5	333.333333333	153.846153846	100	0.0241	0.0111230769231	0.00723	0	0	100	0
Fremont	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Keokuk	1	0	0	0	9.78e-5	0	5	2	1.25	4.89e-4	1.956e-4	1.2225e-4	0	0	-100	0
Black Hawk	6	0	0	0	4.531e-5	0	30	12	7.5	2.2655e-4	9.062e-5	5.66375e-5	0	0	-100	0
Adair	1	0	0	0	1.4158e-4	0	5	2	1.25	7.079e-4	2.8316e-4	1.76975e-4	0	0	100	0
Hancock	3	0	0	0	2.8006e-4	0	15	6	3.75	0.0014003	5.6012e-4	3.50075e-4	0	0	100	0
Chickasaw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Henry	3	0	0	0	1.495e-4	0	15	6	3.75	7.475e-4	2.99e-4	1.86875e-4	1	0	100	0
Webster	1	0	0	0	2.757e-5	0	5	2	1.25	1.3785e-4	5.514e-5	3.44625e-5	0	0	100	0
Humboldt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Sac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Buchanan	2	0	0	0	9.434e-5	0	10	4	2.5	4.717e-4	1.8868e-4	1.17925e-4	0	0	-100	0
Washington	13	0	0	0	5.8715e-4	0	65	26	16.25	0.00293575	0.0011743	7.339375e-4	2	0	100	0
Marion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Mahaska	2	0	0	0	9.091e-5	0	10	4	2.5	4.5455e-4	1.8182e-4	1.136375e-4	0	0	100	0
Palo Alto	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Polk	50	0	0	0	1.0263e-4	0	250	100	62.5	5.1315e-4	2.0526e-4	1.282875e-4	10	0	-16.7	0
Cerro Gordo	6	0	0	0	1.4069e-4	0	30	12	7.5	7.0345e-4	2.8138e-4	1.758625e-4	2	0	100	0
Jackson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Howard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Mills	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Wright	1	0	0	0	7.88e-5	0	5	2	1.25	3.94e-4	1.576e-4	9.85e-5	0	0	100	0
Jefferson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Butler	1	0	0	0	6.878e-5	0	5	2	1.25	3.439e-4	1.3756e-4	8.5975e-5	0	0	100	0
Wapello	1	0	0	0	2.841e-5	0	5	2	1.25	1.4205e-4	5.682e-5	3.55125e-5	0	0	100	0
Iowa	2	0	0	0	1.2391e-4	0	10	4	2.5	6.1955e-4	2.4782e-4	1.548875e-4	1	0	100	0
Lee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Dubuque	16	1	0	0	1.652e-4	1.032e-5	333.333333333	153.846153846	100	0.00344	0.00158769230769	0.001032	4	0	0	0
