Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Shelby	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Union	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Story	2	0	0	0	2.039e-5	0	10	4	2.5	1.0195e-4	4.078e-5	2.54875e-5	0	0	0	0
Montgomery	1	0	0	0	9.9970000000000007e-005	0	5	2	1.25	4.9985e-4	0.00019994000000000001	1.249625e-4	1	0	0	0
Bremer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wayne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Worth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allamakee	7	1	0	0	5.0607e-4	7.23e-5	333.333333333	153.846153846	100	0.0241	0.0111230769231	0.00723	0	1	0	0
Fremont	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keokuk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Black Hawk	7	0	0	0	5.287e-5	0	35	14	8.75	2.6435e-4	1.0574e-4	6.60875e-5	2	0	0	0
Adair	1	0	0	0	1.4158e-4	0	5	2	1.25	7.079e-4	2.8316e-4	1.76975e-4	0	0	0	0
Hancock	3	0	0	0	2.8006e-4	0	15	6	3.75	0.0014003	5.6012e-4	3.50075e-4	0	0	0	0
Chickasaw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Henry	2	0	0	0	9.967e-5	0	10	4	2.5	4.9835e-4	1.9934e-4	1.245875e-4	1	0	0	0
Webster	1	0	0	0	2.757e-5	0	5	2	1.25	1.3785e-4	5.514e-5	3.44625e-5	1	0	0	0
Humboldt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Buchanan	1	0	0	0	4.717e-5	0	5	2	1.25	2.3585e-4	9.434e-5	5.89625e-5	0	0	0	0
Washington	11	0	0	0	4.9682e-4	0	55	22	13.75	0.0024841	9.9364e-4	6.21025e-4	3	0	0	0
Marion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
