Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Utah	1608	8	0	0	0.00050157	2.5e-06	2666.66666667	1230.76923077	800	0.000833333333333	0.000384615384615	0.00025	173	0	-3.9	-100
Virginia	2640	52	0	0	0.0003093	6.09e-06	17333.3333333	8000	5200	0.00203	0.000936923076923	0.000609	233	0	-41	-100
Oregon	1068	27	0	0	0.00025322	6.4e-06	9000	4153.84615385	2700	0.00213333333333	0.000984615384615	0.00064	169	5	100	100
Connecticut	5675	189	0	0	0.00159174	5.301e-05	63000	29076.9230769	18900	0.01767	0.00815538461538	0.005301	399	24	10.2	-29.4
Tennessee	3633	53	0	0	0.00053198	7.76e-06	17666.6666667	8153.84615385	5300	0.00258666666667	0.00119384615385	0.000776	311	3	22	-66.7
California	15034	348	0	0	0.00038049	8.81e-06	116000	53538.4615385	34800	0.00293666666667	0.00135538461538	0.000881	2197	59	163.7	145.8
Texas	7209	136	0	0	0.00024862	4.69e-06	45333.3333333	20923.0769231	13600	0.00156333333333	0.000721538461538	0.000469	653	20	-20.6	25
West Virginia	324	3	0	0	0.00018079	1.67e-06	1000	461.538461538	300	0.000556666666667	0.000256923076923	0.000167	42	1	-6.7	100
South Carolina	2049	44	0	0	0.00039796	8.55e-06	14666.6666667	6769.23076923	4400	0.00285	0.00131538461538	0.000855	132	4	-39.2	-33.3
New Hampshire	621	9	0	0	0.00045671	6.62e-06	3000	1384.61538462	900	0.00220666666667	0.00101846153846	0.000662	81	2	32.8	0
Massachusetts	12500	231	0	0	0.00181356	3.351e-05	77000	35538.4615385	23100	0.01117	0.00515538461538	0.003351	764	15	-42.7	-37.5
Vermont	512	22	0	0	0.00082053	3.526e-05	7333.33333333	3384.61538462	2200	0.0117533333333	0.00542461538462	0.003526	51	2	-29.2	-33.3
Georgia	6647	211	0	0	0.00062605	1.987e-05	70333.3333333	32461.5384615	21100	0.00662333333333	0.00305692307692	0.001987	487	10	48	-41.2
North Dakota	207	3	0	0	0.00027163	3.94e-06	1000	461.538461538	300	0.00131333333333	0.000606153846154	0.000394	21	0	61.5	100
Hawaii	371	4	0	0	0.00026203	2.83e-06	1333.33333333	615.384615385	400	0.000943333333333	0.000435384615385	0.000283	20	1	-37.5	100
Pennsylvania	11589	151	0	0	0.00090525	1.18e-05	50333.3333333	23230.7692308	15100	0.00393333333333	0.00181538461538	0.00118	1145	15	-38.9	-55.9
Puerto Rico	475	20	0	0	0.00014873	6.26e-06	6666.66666667	3076.92307692	2000	0.00208666666667	0.000963076923077	0.000626	23	2	-83.1	-33.3
Florida	12350	221	0	0	0.00057501	1.029e-05	73666.6666667	34000	22100	0.00343	0.00158307692308	0.001029	805	26	-37	4
Alaska	185	6	0	0	0.00025289	8.2e-06	2000	923.076923077	600	0.00273333333333	0.00126153846154	0.00082	14	1	0	-50
Kentucky	955	45	0	0	0.00021376	1.007e-05	15000	6923.07692308	4500	0.00335666666667	0.00154923076923	0.001007	38	5	-74.1	-16.7
Rhode Island	922	25	0	0	0.00087034	2.36e-05	8333.33333333	3846.15384615	2500	0.00786666666667	0.00363076923077	0.00236	116	8	22.1	166.7
Nebraska	364	8	0	0	0.00018817	4.14e-06	2666.66666667	1230.76923077	800	0.00138	0.000636923076923	0.000414	43	2	2.4	100
Missouri	2347	44	0	0	0.00038241	7.17e-06	14666.6666667	6769.23076923	4400	0.00239	0.00110307692308	0.000717	37	11	-91.7	37.5
Iowa	869	18	0	0	0.00027543	5.71e-06	6000	2769.23076923	1800	0.00190333333333	0.000878461538462	0.000571	82	4	-6.8	33.3
Alabama	1765	45	0	0	0.00035997	9.18e-06	15000	6923.07692308	4500	0.00306	0.00141230769231	0.000918	151	1	26.9	-83.3
Virgin Islands	42	1	0	0	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	2	1	-33.3	100
South Dakota	240	2	0	0	0.00027129	2.26e-06	666.666666667	307.692307692	200	0.000753333333333	0.000347692307692	0.000226	28	0	12	100
Colorado	4950	140	0	0	0.00085956	2.431e-05	46666.6666667	21538.4615385	14000	0.00810333333333	0.00374	0.002431	762	29	70.9	107.1
New Jersey	37505	917	0	0	0.00422249	0.00010324	305666.666667	141076.923077	91700	0.0344133333333	0.0158830769231	0.010324	3381	71	-20.1	-64.5
Guam	112	4	0	0	0.00068197	2.436e-05	1333.33333333	615.384615385	400	0.00812	0.00374769230769	0.002436	19	0	111.1	100
Washington	7825	336	0	0	0.00102759	4.412e-05	112000	51692.3076923	33600	0.0147066666667	0.00678769230769	0.004412	578	21	44.1	-12.5
North Carolina	2649	38	0	0	0.00025257	3.62e-06	12666.6666667	5846.15384615	3800	0.00120666666667	0.000556923076923	0.000362	163	4	-30.6	-42.9
New York	123160	4159	0	0	0.00633097	0.00021379	1386333.33333	639846.153846	415900	0.0712633333333	0.0328907692308	0.021379	9327	594	-14	-5.7
Montana	286	6	0	0	0.0002676	5.61e-06	2000	923.076923077	600	0.00187	0.000863076923077	0.000561	21	0	-4.5	-100
District of Columbia	1002	22	0	0	0.00141977	3.117e-05	7333.33333333	3384.61538462	2200	0.01039	0.00479538461538	0.003117	100	1	-31	-83.3
Nevada	1855	46	0	0	0.00060224	1.493e-05	15333.3333333	7076.92307692	4600	0.00497666666667	0.00229692307692	0.001493	113	0	-50.4	-100
Delaware	673	14	0	0	0.00069113	1.438e-05	4666.66666667	2153.84615385	1400	0.00479333333333	0.00221230769231	0.001438	80	0	-44.1	100
Maine	470	10	0	0	0.00034965	7.44e-06	3333.33333333	1538.46153846	1000	0.00248	0.00114461538462	0.000744	14	0	-41.7	-100
