Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Jackson	8.0	1.0	0.0	0.0	1.142e-05	1.43e-06	333.333333333	153.846153846	100.0	0.000476666666667	0.00022	0.000143	2020-03-22
Jackson	10	1	0	0	1.428e-05	1.43e-06	333.333333333	153.846153846	100	0.000476666666667	0.00022	0.000143	2020-03-23
Jackson	14	1	0	0	1.999e-05	1.43e-06	333.333333333	153.846153846	100	0.000476666666667	0.00022	0.000143	2020-03-24
Jackson	17	1	0	0	2.428e-05	1.43e-06	333.333333333	153.846153846	100	0.000476666666667	0.00022	0.000143	2020-03-25
Jackson	31	1	0	0	4.427e-05	1.43e-06	333.333333333	153.846153846	100	0.000476666666667	0.00022	0.000143	2020-03-26
Jackson	41	1	0	0	5.855e-05	1.43e-06	333.333333333	153.846153846	100	0.000476666666667	0.00022	0.000143	2020-03-27
Jackson	43	1	0	0	6.14e-05	1.43e-06	333.333333333	153.846153846	100	0.000476666666667	0.00022	0.000143	2020-03-28
Jackson	48.0	1.0	0.0	0.0	6.854e-05	1.43e-06	333.333333333	153.846153846	100.0	0.000476666666667	0.00022	0.000143	2020-03-29
Jackson	56.0	1.0	0.0	0.0	7.996e-05	1.43e-06	333.333333333	153.846153846	100.0	0.000476666666667	0.00022	0.000143	2020-03-30
Jackson	77.0	1.0	0.0	0.0	0.00010995	1.43e-06	333.333333333	153.846153846	100.0	0.000476666666667	0.00022	0.000143	2020-03-31
Jackson	86.0	1.0	0.0	0.0	0.0001228	1.43e-06	333.333333333	153.846153846	100.0	0.000476666666667	0.00022	0.000143	2020-04-01
Jackson	103.0	2.0	0.0	0.0	0.00014708	2.86e-06	666.666666667	307.692307692	200.0	0.000953333333333	0.00044	0.000286	2020-04-02
Jackson	103.0	3.0	0.0	0.0	0.00014708	4.28e-06	1000.0	461.538461538	300.0	0.00142666666667	0.000658461538462	0.000428	2020-04-03
Jackson	135.0	3.0	0.0	0.0	0.00019277	4.28e-06	1000.0	461.538461538	300.0	0.00142666666667	0.000658461538462	0.000428	2020-04-04
Jackson	135.0	3.0	0.0	0.0	0.00019277	4.28e-06	1000.0	461.538461538	300.0	0.00142666666667	0.000658461538462	0.000428	2020-04-05
Jackson	155.0	4.0	0.0	0.0	0.00022133	5.71e-06	1333.33333333	615.384615385	400.0	0.00190333333333	0.000878461538462	0.000571	2020-04-06
Jackson	162.0	4.0	0.0	0.0	0.00023133	5.71e-06	1333.33333333	615.384615385	400.0	0.00190333333333	0.000878461538462	0.000571	2020-04-07
Jackson	162.0	4.0	0.0	0.0	0.00023133	5.71e-06	1333.33333333	615.384615385	400.0	0.00190333333333	0.000878461538462	0.000571	2020-04-08
Jackson	167.0	5.0	0.0	0.0	0.00023847	7.14e-06	1666.66666667	769.230769231	500.0	0.00238	0.00109846153846	0.000714	2020-04-09
Jackson	199.0	5.0	0.0	0.0	0.00028416	7.14e-06	1666.66666667	769.230769231	500.0	0.00238	0.00109846153846	0.000714	2020-04-10
Jackson	217.0	7.0	0.0	0.0	0.00030986	1e-05	2333.33333333	1076.92307692	700.0	0.00333333333333	0.00153846153846	0.001	2020-04-11
Jackson	225.0	7.0	0.0	218.0	0.00032129	1e-05	2333.33333333	1076.92307692	700.0	0.00333333333333	0.00153846153846	0.001	2020-04-12
Jackson	225.0	7.0	0.0	218.0	0.00032129	1e-05	2333.33333333	1076.92307692	700.0	0.00333333333333	0.00153846153846	0.001	2020-04-13
Jackson	237.0	9.0	0.0	228.0	0.00033842	1.285e-05	3000.0	1384.61538462	900.0	0.00428333333333	0.00197692307692	0.001285	2020-04-14
