Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Judith Basin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Richland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glacier	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Silver Bow	5	0	0	0	1.4289e-4	0	25	10	6.25	7.1445e-4	2.8578e-4	1.786125e-4	1	0	0	0
Broadwater	2	0	0	0	3.2868e-4	0	10	4	2.5	0.0016434	6.5736e-4	4.1085e-4	0	0	0	0
Petroleum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lake	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Liberty	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phillips	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jefferson	1	0	0	0	8.267e-5	0	5	2	1.25	4.1335e-4	1.6534e-4	1.033375e-4	0	0	0	0
Hill	1	0	0	0	6.117e-5	0	5	2	1.25	3.0585e-4	1.2234e-4	7.64625e-5	0	0	0	0
Granite	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wibaux	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Valley	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Powell	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mineral	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sheridan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Powder River	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treasure	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Custer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Musselshell	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Park	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chouteau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Teton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meagher	1	0	0	0	5.3591e-4	0	5	2	1.25	0.00267955	0.00107182	6.698875e-4	1	0	0	0
Wheatland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yellowstone	14	0	0	0	8.743e-5	0	70	28	17.5	4.3715e-4	1.7486e-4	1.092875e-4	2	0	0	0
Carbon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stillwater	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flathead	5	0	0	0	4.897e-5	0	25	10	6.25	2.4485e-4	9.794e-5	6.12125e-5	0	0	0	0
Lincoln	1	0	0	0	5.052e-5	0	5	2	1.25	2.526e-4	1.0104e-4	6.315e-5	1	0	0	0
Daniels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Golden Valley	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fallon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fergus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Big Horn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ravalli	1	0	0	0	2.316e-5	0	5	2	1.25	1.158e-4	4.632e-5	2.895e-5	0	0	0	0
Missoula	7	0	0	0	5.893e-5	0	35	14	8.75	2.9465e-4	1.1786e-4	7.36625e-5	1	0	0	0
Cascade	5	0	0	0	6.124e-5	0	25	10	6.25	3.062e-4	1.2248e-4	7.655e-5	2	0	0	0
Roosevelt	1	0	0	0	9.042e-5	0	5	2	1.25	4.521e-4	1.8084e-4	1.13025e-4	0	0	0	0
Rosebud	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McCone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Madison	2	0	0	0	2.281e-4	0	10	4	2.5	0.0011405	4.562e-4	2.85125e-4	0	0	0	0
Beaverhead	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lewis and Clark	5	0	0	0	7.278e-5	0	25	10	6.25	3.639e-4	1.4556e-4	9.0975e-5	2	0	0	0
Sweet Grass	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pondera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deer Lodge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Garfield	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prairie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blaine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dawson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Toole	1	0	0	0	2.0606e-4	0	5	2	1.25	0.0010303	4.1212e-4	2.57575e-4	1	0	0	0
Gallatin	38	0	0	0	3.3966e-4	0	190	76	47.5	0.0016983	6.7932e-4	4.24575e-4	14	0	0	0
