Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Marinette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waupaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jackson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kenosha	14	0	0	0	8.27e-5	0	70	28	17.5	4.135e-4	1.654e-4	1.03375e-4	1	0	0	0
Grant	1	0	0	0	1.94e-5	0	5	2	1.25	9.7e-5	3.88e-5	2.425e-5	1	0	0	0
Portage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rock	4	0	0	0	2.452e-5	0	20	8	5	1.226e-4	4.904e-5	3.065e-5	1	0	0	0
Pierce	3	0	0	0	7.05e-5	0	15	6	3.75	3.525e-4	1.41e-4	8.8125e-5	0	0	0	0
Douglas	4	0	0	0	9.258e-5	0	20	8	5	4.629e-4	1.8516e-4	1.15725e-4	0	0	0	0
Ozaukee	20	1	0	0	2.2435e-4	1.122e-5	333.333333333	153.846153846	100	0.00374	0.00172615384615	0.001122	4	0	0	0
Bayfield	1	0	0	0	6.648e-5	0	5	2	1.25	3.324e-4	1.3296e-4	8.31e-5	0	0	0	0
Langlade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jefferson	5	0	0	0	5.873e-5	0	25	10	6.25	2.9365e-4	1.1746e-4	7.34125e-5	1	0	0	0
Forest	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waushara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fond du Lac	18	1	0	0	1.7465e-4	9.7e-6	333.333333333	153.846153846	100	0.00323333333333	0.00149230769231	9.7e-4	0	0	0	0
Crawford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Racine	7	0	0	0	3.561e-5	0	35	14	8.75	1.7805e-4	7.122e-5	4.45125e-5	2	0	0	0
Richland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dodge	3	0	0	0	3.415e-5	0	15	6	3.75	1.7075e-4	6.83e-5	4.26875e-5	1	0	0	0
Brown	3	0	0	0	1.139e-5	0	15	6	3.75	5.695e-5	2.278e-5	1.42375e-5	0	0	0	0
Iowa	3	0	0	0	1.262e-4	0	15	6	3.75	6.31e-4	2.524e-4	1.5775e-4	2	0	0	0
Columbia	5	0	0	0	8.717e-5	0	25	10	6.25	4.3585e-4	1.7434e-4	1.089625e-4	0	0	0	0
Dunn	1	0	0	0	2.216e-5	0	5	2	1.25	1.108e-4	4.432e-5	2.77e-5	0	0	0	0
Barron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Green Lake	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Manitowoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oconto	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Walworth	5	0	0	0	4.821e-5	0	25	10	6.25	2.4105e-4	9.642e-5	6.02625e-5	1	0	0	0
Vernon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wood	1	0	0	0	1.369e-5	0	5	2	1.25	6.845e-5	2.738e-5	1.71125e-5	0	0	0	0
Sauk	6	0	0	0	9.339e-5	0	30	12	7.5	4.6695e-4	1.8678e-4	1.167375e-4	2	0	0	0
Sawyer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marquette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waukesha	42	0	0	0	1.042e-4	0	210	84	52.5	5.21e-4	2.084e-4	1.3025e-4	11	0	0	0
Rusk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lincoln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vilas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adams	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trempealeau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sheboygan	7	0	0	0	6.063e-5	0	35	14	8.75	3.0315e-4	1.2126e-4	7.57875e-5	1	0	0	0
Oneida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
La Crosse	10	0	0	0	8.458e-5	0	50	20	12.5	4.229e-4	1.6916e-4	1.05725e-4	5	0	0	0
Green	1	0	0	0	2.708e-5	0	5	2	1.25	1.354e-4	5.416e-5	3.385e-5	0	0	0	0
