Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Red Lake	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Goodhue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olmsted	18	0	0	0	1.1518e-4	0	90	36	22.5	5.759e-4	2.3036e-4	1.43975e-4	2	0	0	0
Pine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mower	6	0	0	0	1.4996e-4	0	30	12	7.5	7.498e-4	2.9992e-4	1.8745e-4	0	0	0	0
Nicollet	3	0	0	0	8.767e-5	0	15	6	3.75	4.3835e-4	1.7534e-4	1.095875e-4	0	0	0	0
Dodge	3	0	0	0	1.4408e-4	0	15	6	3.75	7.204e-4	2.8816e-4	1.801e-4	1	0	0	0
Brown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pennington	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mahnomen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Freeborn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kittson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Renville	1	0	0	0	6.844e-5	0	5	2	1.25	3.422e-4	1.3688e-4	8.555e-5	0	0	0	0
Chippewa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Washington	10	0	0	0	3.858e-5	0	50	20	12.5	1.929e-4	7.716e-5	4.8225e-5	0	0	0	0
Itasca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dakota	21	0	0	0	4.936e-5	0	105	42	26.25	2.468e-4	9.872e-5	6.17e-5	3	0	0	0
Polk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kandiyohi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jackson	1	0	0	0	1.009e-4	0	5	2	1.25	5.045e-4	2.018e-4	1.26125e-4	0	0	0	0
Waseca	1	0	0	0	5.35e-5	0	5	2	1.25	2.675e-4	1.07e-4	6.6875e-5	-1	0	0	0
Grant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wright	3	0	0	0	2.2e-5	0	15	6	3.75	1.1e-4	4.4e-5	2.75e-5	0	0	0	0
Wilkin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rice	2	0	0	0	3.006e-5	0	10	4	2.5	1.503e-4	6.012e-5	3.7575e-5	0	0	0	0
Morrison	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Redwood	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Swift	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mille Lacs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hennepin	103	0	0	0	8.178e-5	0	515	206	128.75	4.089e-4	1.6356e-4	1.02225e-4	14	0	0	0
Rock	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meeker	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Traverse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carver	8	0	0	0	7.726e-5	0	40	16	10	3.863e-4	1.5452e-4	9.6575e-5	0	0	0	0
Todd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clay	3	0	0	0	4.691e-5	0	15	6	3.75	2.3455e-4	9.382e-5	5.86375e-5	1	0	0	0
Le Sueur	5	0	0	0	1.7548e-4	0	25	10	6.25	8.774e-4	3.5096e-4	2.1935e-4	4	0	0	0
