Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Turkey	20921	425	484	20012	0.00025414	5.16e-06	141666.666667	65384.6153846	42500	0.00172	0.000793846153846	0.000516	2786	69	13.4	-12.7
Italy	119827	14681	19758	85388	0.00198286	0.00024294	4893666.66667	2258615.38462	1468100	0.08098	0.0373753846154	0.024294	4585	766	-1.8	0.8
Czech Republic	4091	53	72	3966	0.00038501	4.99e-06	17666.6666667	8153.84615385	5300	0.00166333333333	0.000767692307692	0.000499	233	9	-33.4	80
Monaco	64	1	3	60	0.00165452	2.585e-05	333.333333333	153.846153846	100	0.00861666666667	0.00397692307692	0.002585	4	0	-20	100
Lithuania	696	9	7	680	0.0002495	3.23e-06	3000	1384.61538462	900	0.00107666666667	0.000496923076923	0.000323	47	0	-30.9	-100
Luxembourg	2612	31	500	2081	0.00429798	5.101e-05	10333.3333333	4769.23076923	3100	0.0170033333333	0.00784769230769	0.005101	125	1	-25.6	0
France	65202	6520	14135	44547	0.00097335	9.733e-05	2173333.33333	1003076.92308	652000	0.0324433333333	0.0149738461538	0.009733	5273	1122	141.9	-17.2
Andorra	439	16	16	407	0.00570085	0.00020778	5333.33333333	2461.53846154	1600	0.06926	0.0319661538462	0.020778	11	1	-71.1	0
Switzerland	19606	591	4846	14169	0.00230211	6.939e-05	197000	90923.0769231	59100	0.02313	0.0106753846154	0.006939	779	55	-26.4	14.6
Georgia	155	0	28	127	4.154e-05	0.0	775	310	193.75	0.0002077	8.308e-05	5.1925e-05	21	0	23.5	100
Slovakia	450	1	10	439	8.261e-05	1.8e-07	333.333333333	153.846153846	100	6e-05	2.76923076923e-05	1.8e-05	24	0	-7.7	100
Ireland	4273	120	5	4148	0.00088039	2.472e-05	40000	18461.5384615	12000	0.00824	0.00380307692308	0.002472	424	22	5.5	69.2
Norway	5370	59	32	5279	0.00101047	1.11e-05	19666.6666667	9076.92307692	5900	0.0037	0.00170769230769	0.00111	223	9	-21.5	50
Israel	7428	40	403	6985	0.00083613	4.5e-06	13333.3333333	6153.84615385	4000	0.0015	0.000692307692308	0.00045	571	4	-25.4	-60
Belarus	351	4	53	294	3.7e-05	4.2e-07	1333.33333333	615.384615385	400	0.00014	6.46153846154e-05	4.2e-05	47	0	-66.7	-100
Iceland	1364	4	309	1051	0.00385775	1.131e-05	1333.33333333	615.384615385	400	0.00377	0.00174	0.001131	45	0	-54.5	-100
Montenegro	174	2	1	171	0.00027959	3.21e-06	666.666666667	307.692307692	200	0.00107	0.000493846153846	0.000321	30	0	42.9	100
Slovenia	934	20	70	844	0.00045178	9.67e-06	6666.66666667	3076.92307692	2000	0.00322333333333	0.00148769230769	0.000967	37	3	-33.9	50
Germany	91159	1275	24575	65309	0.00109926	1.537e-05	425000	196153.846154	127500	0.00512333333333	0.00236461538462	0.001537	6365	168	-8	-10.2
Bosnia and Herzegovina	579	17	27	535	0.00017419	5.11e-06	5666.66666667	2615.38461538	1700	0.00170333333333	0.000786153846154	0.000511	46	1	-37.8	-66.7
Armenia	736	7	43	686	0.00024934	2.37e-06	2333.33333333	1076.92307692	700	0.00079	0.000364615384615	0.000237	73	0	-20.7	-100
Belgium	16770	1143	2872	12755	0.00146821	0.00010007	381000	175846.153846	114300	0.0333566666667	0.0153953846154	0.010007	1422	132	2.7	-27.9
Spain	119199	11198	30513	77488	0.00255114	0.00023966	3732666.66667	1722769.23077	1119800	0.0798866666667	0.0368707692308	0.023966	7134	850	-10.2	-11.6
Ukraine	1072	27	22	1023	2.402e-05	6.1e-07	9000	4153.84615385	2700	0.000203333333333	9.38461538462e-05	6.1e-05	175	5	69.9	150
San Marino	245	30	21	194	0.00725174	0.00088797	10000	4615.38461538	3000	0.29599	0.136610769231	0.088797	0	0	-100	-100
Netherlands	15821	1490	260	14071	0.00091817	8.647e-05	496666.666667	229230.769231	149000	0.0288233333333	0.0133030769231	0.008647	1033	149	-5.4	-10.2
Denmark	3946	139	1287	2520	0.00068064	2.398e-05	46333.3333333	21384.6153846	13900	0.00799333333333	0.00368923076923	0.002398	373	16	31.8	-15.8
Poland	3383	71	56	3256	8.908e-05	1.87e-06	23666.6666667	10923.0769231	7100	0.000623333333333	0.000287692307692	0.000187	437	14	11.5	0
Finland	1615	20	300	1295	0.00029268	3.62e-06	6666.66666667	3076.92307692	2000	0.00120666666667	0.000556923076923	0.000362	97	1	34.7	-50
Macedonia	430	12	20	398	0.00020644	5.76e-06	4000	1846.15384615	1200	0.00192	0.000886153846154	0.000576	46	1	53.3	100
Moldova	591	8	26	557	0.00016667	2.26e-06	2666.66666667	1230.76923077	800	0.000753333333333	0.000347692307692	0.000226	86	2	4.9	100
Liechtenstein	75	0	0	75	0.00197837	0.0	375	150	93.75	0.00989185	0.00395674	0.0024729625	0	0	-100	100
Latvia	493	1	1	491	0.0002559	5.2e-07	333.333333333	153.846153846	100	0.000173333333333	8e-05	5.2e-05	35	1	191.7	100
Croatia	1079	8	92	979	0.00026385	1.96e-06	2666.66666667	1230.76923077	800	0.000653333333333	0.000301538461538	0.000196	68	1	41.7	0
Malta	202	0	2	200	0.00041776	0.0	1010	404	252.5	0.0020888	0.00083552	0.0005222	6	0	-25	100
Vatican	7	0	0	7	0.00873908	0.0	35	14	8.75	0.0436954	0.01747816	0.01092385	0	0	-100	100
Sweden	6131	358	205	5568	0.00060207	3.516e-05	119333.333333	55076.9230769	35800	0.01172	0.00540923076923	0.003516	563	50	-9.3	-27.5
Russia	4149	34	281	3834	2.872e-05	2.4e-07	11333.3333333	5230.76923077	3400	8e-05	3.69230769231e-05	2.4e-05	601	4	-22	-33.3
Bulgaria	485	14	30	441	6.905e-05	1.99e-06	4666.66666667	2153.84615385	1400	0.000663333333333	0.000306153846154	0.000199	28	4	-20	100
Romania	3183	133	283	2767	0.00016345	6.83e-06	44333.3333333	20461.5384615	13300	0.00227666666667	0.00105076923077	0.000683	445	18	60.1	-21.7
Albania	304	17	89	198	0.00010606	5.93e-06	5666.66666667	2615.38461538	1700	0.00197666666667	0.000912307692308	0.000593	27	1	50	0
Portugal	9886	246	68	9572	0.00096151	2.393e-05	82000	37846.1538462	24600	0.00797666666667	0.00368153846154	0.002393	852	37	8.8	68.2
Estonia	961	12	48	901	0.00072754	9.08e-06	4000	1846.15384615	1200	0.00302666666667	0.00139692307692	0.000908	103	1	30.4	-83.3
Kosovo	126	1	10	115	6.828e-05	5.4e-07	333.333333333	153.846153846	100	0.00018	8.30769230769e-05	5.4e-05	1	0	100	100
Azerbaijan	443	5	32	406	4.456e-05	5e-07	1666.66666667	769.230769231	500	0.000166666666667	7.69230769231e-05	5e-05	43	0	4.9	100
United Kingdom	38689	3611	208	34870	0.00058189	5.431e-05	1203666.66667	555538.461538	361100	0.0181033333333	0.00835538461538	0.005431	4516	685	4.8	20.4
Austria	11524	168	2022	9334	0.00130258	1.899e-05	56000	25846.1538462	16800	0.00633	0.00292153846154	0.001899	395	10	-5.5	-16.7
West Bank and Gaza	194	1	21	172	3.88e-05	2e-07	333.333333333	153.846153846	100	6.66666666667e-05	3.07692307692e-05	2e-05	33	0	22.2	100
Republic of Serbia	1476	39	0	1437	0.0002114	5.59e-06	13000	6000	3900	0.00186333333333	0.00086	0.000559	305	8	174.8	166.7
Greece	1613	63	78	1472	0.00015036	5.87e-06	21000	9692.30769231	6300	0.00195666666667	0.000903076923077	0.000587	69	10	-46.5	233.3
Hungary	623	26	43	554	6.377e-05	2.66e-06	8666.66666667	4000	2600	0.000886666666667	0.000409230769231	0.000266	38	5	-36.7	400
Cyprus	396	11	28	357	0.00033846	9.4e-06	3666.66666667	1692.30769231	1100	0.00313333333333	0.00144615384615	0.00094	40	1	11.1	0
New Zealand	868	1	103	764	0.00017767	2e-07	333.333333333	153.846153846	100	6.66666666667e-05	3.07692307692e-05	2e-05	71	0	-20.2	100
Australia	5330	28	649	4653	0.00021327	1.12e-06	9333.33333333	4307.69230769	2800	0.000373333333333	0.000172307692308	0.000112	214	4	-15.7	0
Fiji	7	0	0	7	7.92e-06	0.0	35	14	8.75	3.96e-05	1.584e-05	9.9e-06	0	0	-100	100
Papua New Guinea	1	0	0	1	1.2e-07	0.0	5	2	1.25	6e-07	2.4e-07	1.5e-07	0	0	100	100
Madagascar	70	0	0	70	2.67e-06	0.0	350	140	87.5	1.335e-05	5.34e-06	3.3375e-06	11	0	450	100
Swaziland	9	0	0	9	7.92e-06	0.0	45	18	11.25	3.96e-05	1.584e-05	9.9e-06	0	0	100	100
Liberia	7	0	0	7	1.45e-06	0.0	35	14	8.75	7.25e-06	2.9e-06	1.8125e-06	1	0	100	100
Sudan	10	2	2	6	2.4e-07	5e-08	666.666666667	307.692307692	200	1.66666666667e-05	7.69230769231e-06	5e-06	2	0	100	100
Guinea	73	0	2	71	5.88e-06	0.0	365	146	91.25	2.94e-05	1.176e-05	7.35e-06	21	0	-4.5	100
United Republic of Tanzania	20	1	3	16	3.6e-07	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	0	0	100	100
Republic of the Congo	22	2	2	18	4.19e-06	3.8e-07	666.666666667	307.692307692	200	0.000126666666667	5.84615384615e-05	3.8e-05	0	0	-100	-100
Democratic Republic of the Congo	134	13	3	118	1.59e-06	1.5e-07	4333.33333333	2000	1300	5e-05	2.30769230769e-05	1.5e-05	0	0	-100	-100
Rwanda	89	0	0	89	7.23e-06	0.0	445	178	111.25	3.615e-05	1.446e-05	9.0375e-06	5	0	150	100
Somalia	7	0	1	6	4.7e-07	0.0	35	14	8.75	2.35e-06	9.4e-07	5.875e-07	2	0	100	100
