Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Turkey	5.0	0.0	0.0	N/A	6e-08	0.0	25.0	10.0	6.25	3e-07	1.2e-07	7.5e-08
Italy	21157.0	1441.0	1966.0	N/A	0.0003501	2.385e-05	480333.333333	221692.307692	144100.0	0.00795	0.00366923076923	0.002385
Czech Republic	189.0	0.0	0.0	N/A	1.779e-05	0.0	945.0	378.0	236.25	8.895e-05	3.558e-05	2.22375e-05
Vatican	1.0	0.0	0.0	N/A	0.00124844	0.0	5.0	2.0	1.25	0.0062422	0.00249688	0.00156055
San Marino	80.0	5.0	4.0	N/A	0.00236791	0.00014799	1666.66666667	769.230769231	500.0	0.04933	0.0227676923077	0.014799
Luxembourg	51.0	1.0	0.0	N/A	8.392e-05	1.65e-06	333.333333333	153.846153846	100.0	0.00055	0.000253846153846	0.000165
France	4489	91	12	N/A	6.701e-05	1.36e-06	30333.3333333	14000.0	9100.0	0.000453333333333	0.000209230769231	0.000136
Andorra	1.0	0.0	1.0	N/A	1.299e-05	0.0	5.0	2.0	1.25	6.495e-05	2.598e-05	1.62375e-05
Georgia	30.0	0.0	0.0	N/A	8.04e-06	0.0	150.0	60.0	37.5	4.02e-05	1.608e-05	1.005e-05
Slovakia	44.0	0.0	0.0	N/A	8.08e-06	0.0	220.0	88.0	55.0	4.04e-05	1.616e-05	1.01e-05
Ireland	129.0	2.0	0.0	N/A	2.658e-05	4.1e-07	666.666666667	307.692307692	200.0	0.000136666666667	6.30769230769e-05	4.1e-05
Norway	1090.0	3.0	1.0	N/A	0.00020511	5.6e-07	1000.0	461.538461538	300.0	0.000186666666667	8.61538461538e-05	5.6e-05
Lithuania	8.0	0.0	0.0	N/A	2.87e-06	0.0	40.0	16.0	10.0	1.435e-05	5.74e-06	3.5875e-06
Israel	193.0	0.0	4.0	N/A	2.172e-05	0.0	965.0	386.0	241.25	0.0001086	4.344e-05	2.715e-05
Belarus	27.0	0.0	3.0	N/A	2.85e-06	0.0	135.0	54.0	33.75	1.425e-05	5.7e-06	3.5625e-06
Iceland	156.0	0.0	1.0	N/A	0.00044121	0.0	780.0	312.0	195.0	0.00220605	0.00088242	0.0005515125
Slovenia	181.0	1.0	0.0	N/A	8.755e-05	4.8e-07	333.333333333	153.846153846	100.0	0.00016	7.38461538462e-05	4.8e-05
Germany	4585.0	9.0	46.0	N/A	5.529e-05	1.1e-07	3000.0	1384.61538462	900.0	3.66666666667e-05	1.69230769231e-05	1.1e-05
Bosnia and Herzegovina	18.0	0.0	0.0	N/A	5.42e-06	0.0	90.0	36.0	22.5	2.71e-05	1.084e-05	6.775e-06
Armenia	18.0	0.0	0.0	N/A	6.1e-06	0.0	90.0	36.0	22.5	3.05e-05	1.22e-05	7.625e-06
Belgium	689.0	4.0	1.0	N/A	6.032e-05	3.5e-07	1333.33333333	615.384615385	400.0	0.000116666666667	5.38461538462e-05	3.5e-05
Spain	6391.0	195.0	517.0	N/A	0.00013678	4.17e-06	65000.0	30000.0	19500.0	0.00139	0.000641538461538	0.000417
Ukraine	3.0	1.0	0.0	N/A	7e-08	2e-08	333.333333333	153.846153846	100.0	6.66666666667e-06	3.07692307692e-06	2e-06
Netherlands	959.0	12.0	2.0	N/A	5.566e-05	7e-07	4000.0	1846.15384615	1200.0	0.000233333333333	0.000107692307692	7e-05
Denmark	836	1	1	N/A	0.0001442	1.7e-07	333.333333333	153.846153846	100.0	5.66666666667e-05	2.61538461538e-05	1.7e-05
Poland	103.0	3.0	0.0	N/A	2.71e-06	8e-08	1000.0	461.538461538	300.0	2.66666666667e-05	1.23076923077e-05	8e-06
Finland	225.0	0.0	1.0	N/A	4.078e-05	0.0	1125.0	450.0	281.25	0.0002039	8.156e-05	5.0975e-05
