Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
East Timor	0.277	2.2e-07	101.903	8.037e-05	0.013	1e-08	0.559	4.4e-07
Sao Tome and Principe	0.136	6.5e-07	2.031	9.62e-06	0.001	0.0	0.003	2e-08
Saint Kitts and Nevis	0.001	2e-08	0.171	3.27e-06	0.0	0.0	0.001	2e-08
Yemen	2803.417	9.837e-05	26492.287	0.0009296	5.046	1.8e-07	14.297	5e-07
Laos	19.364	2.74e-06	3126.14	0.0004427	0.645	9e-08	15.904	2.25e-06
Malawi	610.731	3.366e-05	18108.873	0.0009981	6.817	3.8e-07	50.705	2.79e-06
Libya	17.32	2.59e-06	2796.277	0.00041869	0.577	9e-08	14.226	2.13e-06
Mauritius	0.069	5e-08	101.889	8.053e-05	0.007	1e-08	0.582	4.6e-07
Mauritius	0.0	0.0	101.889	8.053e-05	0.006	0.0	0.589	4.7e-07
Mauritius	0.0	0.0	101.889	8.053e-05	0.005	0.0	0.594	4.7e-07
Mauritius	0.0	0.0	101.889	8.053e-05	0.005	0.0	0.598	4.7e-07
Mauritius	0.0	0.0	101.889	8.053e-05	0.004	0.0	0.602	4.8e-07
Mauritius	0.0	0.0	101.889	8.053e-05	0.003	0.0	0.605	4.8e-07
Mauritius	0.0	0.0	101.889	8.053e-05	0.002	0.0	0.607	4.8e-07
Mauritius	0.0	0.0	101.889	8.053e-05	0.002	0.0	0.609	4.8e-07
Mauritius	0.0	0.0	101.889	8.053e-05	0.001	0.0	0.61	4.8e-07
Mauritius	0.0	0.0	101.889	8.053e-05	0.001	0.0	0.611	4.8e-07
Mauritius	0.0	0.0	101.889	8.053e-05	0.0	0.0	0.611	4.8e-07
Mali	172.74	9.05e-06	22676.014	0.00118861	5.465	2.9e-07	111.37	5.84e-06
Angola	122.87	3.99e-06	60288.219	0.00195679	6.144	2e-07	336.172	1.091e-05
Mozambique	187.691	6.36e-06	54993.417	0.00186444	8.333	2.8e-07	295.5	1.002e-05
Uganda	315.017	7.37e-06	115690.063	0.0027079	14.648	3.4e-07	634.602	1.485e-05
Niger	65.197	2.91e-06	31990.098	0.0014254	3.26	1.5e-07	178.38	7.95e-06
Cape Verde	0.038	7e-08	18.779	3.454e-05	0.002	0.0	0.105	1.9e-07
El Salvador	3.558	5.5e-07	2621.9	0.00040835	0.213	3e-08	14.814	2.31e-06
Haiti	16.015	1.44e-06	7858.025	0.00070646	0.801	7e-08	43.817	3.94e-06
Belize	0.044	1.2e-07	9.244	2.413e-05	0.002	0.0	0.048	1.3e-07
Sierra Leone	78.28	1.023e-05	3391.285	0.0004433	1.212	1.6e-07	11.454	1.5e-06
Guinea-Bissau	1.667	8.9e-07	218.876	0.00011678	0.053	3e-08	1.075	5.7e-07
Grenada	0.003	2e-08	0.785	7.05e-06	0.0	0.0	0.004	4e-08
Chad	20.673	1.34e-06	15235.656	0.00098436	1.24	8e-08	86.08	5.56e-06
Djibouti	0.04	4e-08	58.52	6.103e-05	0.004	0.0	0.334	3.5e-07
Djibouti	0.0	0.0	58.52	6.103e-05	0.004	0.0	0.338	3.5e-07
Djibouti	0.0	0.0	58.52	6.103e-05	0.003	0.0	0.341	3.6e-07
Djibouti	0.0	0.0	58.52	6.103e-05	0.003	0.0	0.344	3.6e-07
Djibouti	0.0	0.0	58.52	6.103e-05	0.002	0.0	0.346	3.6e-07
Djibouti	0.0	0.0	58.52	6.103e-05	0.002	0.0	0.348	3.6e-07
Djibouti	0.0	0.0	58.52	6.103e-05	0.001	0.0	0.349	3.6e-07
Djibouti	0.0	0.0	58.52	6.103e-05	0.001	0.0	0.35	3.6e-07
Djibouti	0.0	0.0	58.52	6.103e-05	0.001	0.0	0.35	3.7e-07
Djibouti	0.0	0.0	58.52	6.103e-05	0.0	0.0	0.351	3.7e-07
Djibouti	0.0	0.0	58.52	6.103e-05	0.0	0.0	0.351	3.7e-07
Dominica	0.001	2e-08	0.324	4.53e-06	0.0	0.0	0.002	2e-08
Burundi	167.045	1.495e-05	7236.831	0.00064757	2.587	2.3e-07	24.442	2.19e-06
Fiji	0.067	8e-08	49.641	5.619e-05	0.004	0.0	0.28	3.2e-07
Madagascar	89.276	3.4e-06	43804.984	0.00166798	4.464	1.7e-07	244.26	9.3e-06
Zambia	12.991	7.5e-07	19161.528	0.00110429	1.325	8e-08	109.513	6.31e-06
Zambia	0.0	0.0	19161.528	0.00110429	1.169	7e-08	110.682	6.38e-06
Zambia	0.0	0.0	19161.528	0.00110429	1.013	6e-08	111.695	6.44e-06
Zambia	0.0	0.0	19161.528	0.00110429	0.857	5e-08	112.553	6.49e-06
Zambia	0.0	0.0	19161.528	0.00110429	0.702	4e-08	113.254	6.53e-06
Zambia	0.0	0.0	19161.528	0.00110429	0.546	3e-08	113.8	6.56e-06
Zambia	0.0	0.0	19161.528	0.00110429	0.39	2e-08	114.19	6.58e-06
Zambia	0.0	0.0	19161.528	0.00110429	0.312	2e-08	114.501	6.6e-06
Zambia	0.0	0.0	19161.528	0.00110429	0.234	1e-08	114.735	6.61e-06
Zambia	0.0	0.0	19161.528	0.00110429	0.156	1e-08	114.891	6.62e-06
Zambia	0.0	0.0	19161.528	0.00110429	0.078	0.0	114.969	6.63e-06
Papua New Guinea	9.587	1.11e-06	4704.249	0.0005466	0.479	6e-08	26.231	3.05e-06
Zimbabwe	26.986	1.87e-06	13241.314	0.00091705	1.349	9e-08	73.835	5.11e-06
Eritrea	3.456	7.7e-07	1269.275	0.00028364	0.161	4e-08	6.962	1.56e-06
Kyrgyzstan	1.721	2.7e-07	2538.614	0.00040195	0.176	3e-08	14.509	2.3e-06
Kyrgyzstan	0.0	0.0	2538.614	0.00040195	0.155	2e-08	14.664	2.32e-06
Kyrgyzstan	0.0	0.0	2538.614	0.00040195	0.134	2e-08	14.798	2.34e-06
Kyrgyzstan	0.0	0.0	2538.614	0.00040195	0.114	2e-08	14.912	2.36e-06
Kyrgyzstan	0.0	0.0	2538.614	0.00040195	0.093	1e-08	15.005	2.38e-06
Kyrgyzstan	0.0	0.0	2538.614	0.00040195	0.072	1e-08	15.077	2.39e-06
Kyrgyzstan	0.0	0.0	2538.614	0.00040195	0.052	1e-08	15.128	2.4e-06
Kyrgyzstan	0.0	0.0	2538.614	0.00040195	0.041	1e-08	15.17	2.4e-06
Kyrgyzstan	0.0	0.0	2538.614	0.00040195	0.031	0.0	15.201	2.41e-06
Kyrgyzstan	0.0	0.0	2538.614	0.00040195	0.021	0.0	15.221	2.41e-06
Kyrgyzstan	0.0	0.0	2538.614	0.00040195	0.01	0.0	15.232	2.41e-06
South Sudan	348.261	3.173e-05	5842.465	0.0005323	2.308	2.1e-07	11.165	1.02e-06
Syria	61.662	3.65e-06	18066.825	0.00106865	2.738	1.6e-07	97.08	5.74e-06
Myanmar	1866.911	3.476e-05	176734.22	0.00329063	53.02	9.9e-07	789.33	1.47e-05
Nicaragua	3.607	5.6e-07	2658.59	0.0004112	0.216	3e-08	15.021	2.32e-06
