Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	4384.94	0.00011832	21213.63	0.00057243	0.711	2e-08	1.778	5e-08
United States of America	374087.424	0.00114341	3122013.564	0.00954256	415.653	1.27e-06	1219.248	3.73e-06
Cambodia	786.127	4.838e-05	3235.655	0.00019912	0.068	0.0	0.205	1e-08
Sri Lanka	1398.025	6.451e-05	5754.189	0.00026554	0.122	1e-08	0.365	2e-08
Japan	55951.768	0.0004422	466955.492	0.0036905	62.169	4.9e-07	182.361	1.44e-06
Spain	1412.91	3.024e-05	4144.537	8.87e-05	0.0	0.0	0.0	0.0
United Arab Emirates	200.105	2.078e-05	616.322	6.399e-05	0.024	0.0	0.024	0.0
India	2841844.747	0.002101	8209773.715	0.00606955	0.0	0.0	0.0	0.0
South Korea	9318.063	0.00018046	77765.563	0.00150606	10.353	2e-07	30.37	5.9e-07
France	15295.345	0.00022833	99710.158	0.00148849	9.293	1.4e-07	20.91	3.1e-07
Singapore	109.747	1.946e-05	816.242	0.00014476	0.091	2e-08	0.239	4e-08
China	2092289.733	0.00150229	114490094.177	0.08220552	39669.813	2.848e-05	419294.862	0.00030106
Finland	65.688	1.19e-05	202.321	3.667e-05	0.008	0.0	0.008	0.0
Sweden	107.381	1.054e-05	304.245	2.988e-05	0.0	0.0	0.0	0.0
Vietnam	31507.359	0.00032978	234335.985	0.00245274	25.994	2.7e-07	68.529	7.2e-07
Russia	21615.383	0.00014961	61243.586	0.0004239	0.0	0.0	0.0	0.0
Malaysia	3364.854	0.00010642	18808.674	0.00059483	1.294	4e-08	2.588	8e-08
Ivory Coast	1871.022	7.463e-05	7701.02	0.00030719	0.163	1e-08	0.488	2e-08
Australia	2102.12	8.411e-05	11750.309	0.00047016	0.809	3e-08	1.617	6e-08
Belgium	28.145	2.46e-06	56.291	4.93e-06	0.0	0.0	0.0	0.0
Thailand	16846.467	0.00024264	140595.207	0.00202504	18.718	2.7e-07	54.907	7.9e-07
Taiwan	1976.317	8.311e-05	16493.71	0.0006936	2.196	9e-08	6.441	2.7e-07
Italy	2363.539	3.911e-05	6933.049	0.00011473	0.0	0.0	0.0	0.0
Nepal	2655.096	9.453e-05	14841.305	0.00052839	1.021	4e-08	2.042	7e-08
Germany	18100.033	0.00021826	63795.197	0.00076928	1.78	2e-08	3.561	4e-08
Philippines	17668.018	0.00016566	51040.94	0.00047857	0.0	0.0	0.0	0.0
